TransactionID,AccountID,TransactionAmount,TransactionDate,Location,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionFreq,TimeInterval,Channel_ATM,Channel_Branch,Channel_Online,Cluster,Fraud,FraudLabel,DBSCAN_Label,DBSCAN_Cluster,DBSCAN_Fraud,PCA_1,PCA_2,Cluster_KMeans_Optimized
TX000103,AC00075,83.24000000000001,2023-10-16 18:35:11,Fort Worth,164.0,1.0,1181.31,2024-11-04 08:10:52,5.0,384.56644675925924,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5477549588223376,-0.4392249829265241,2
TX000104,AC00464,196.16,2023-02-24 16:29:23,Virginia Beach,146.0,1.0,9418.86,2024-11-04 08:08:32,8.0,618.6521875,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7233909800555411,-0.3986120611116853,2
TX000105,AC00170,129.94,2023-01-02 16:36:02,Las Vegas,235.0,1.0,7954.92,2024-11-04 08:06:35,7.0,671.6462152777777,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.266091720538693,-1.192980617165778,1
TX000106,AC00235,306.9,2023-11-30 16:31:03,Colorado Springs,51.0,1.0,9418.08,2024-11-04 08:10:48,7.0,339.65260416666666,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.324877051094619,1.7224254219371251,0
TX000107,AC00013,114.98000000000002,2023-11-01 16:52:01,Seattle,80.0,1.0,6144.68,2024-11-04 08:09:24,8.0,368.63707175925924,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.32054219572647186,1.7353584890618008,0
TX000108,AC00397,756.59,2023-03-06 16:47:02,Sacramento,17.0,1.0,420.64999999999964,2024-11-04 08:11:40,7.0,608.6421064814815,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6203411295158743,-0.45908029046508625,2
TX000109,AC00423,503.76,2023-11-27 18:32:49,Los Angeles,35.0,1.0,447.8199999999997,2024-11-04 08:09:22,6.0,342.5670486111111,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4753724707542054,1.6793798318198387,0
TX000110,AC00154,143.03,2023-07-31 16:37:46,San Antonio,147.0,1.0,7981.45,2024-11-04 08:10:42,5.0,461.64787037037036,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.232426148505936,-1.2060696050206896,1
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Columbus,73.0,1.0,1829.9,2024-11-04 08:07:35,4.0,347.6624537037037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4385295738463602,-1.2877305413947555,1
TX000112,AC00318,245.54,2023-03-21 16:29:31,New York,180.0,1.0,985.0599999999995,2024-11-04 08:10:26,5.0,593.6534143518519,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3654116539507577,-1.2320982473862883,1
TX000113,AC00396,254.37,2023-04-20 18:26:50,Dallas,174.0,1.0,8849.26,2024-11-04 08:06:56,8.0,563.5695138888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4252542583586128,1.7252089502583257,0
TX000114,AC00121,213.76,2023-03-01 17:52:14,Dallas,282.0,1.0,3528.72,2024-11-04 08:09:36,2.0,613.5953935185186,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.5360843164357894,-1.259041423375792,1
TX000115,AC00336,327.86,2023-02-10 16:52:48,Fresno,104.0,1.0,480.15999999999985,2024-11-04 08:06:30,4.0,632.6345138888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5751502036395062,1.6682687374833236,0
TX000116,AC00468,2.5,2023-07-21 16:43:11,San Diego,107.0,1.0,12145.27,2024-11-04 08:09:53,4.0,471.6435416666667,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.38478627328808,1.7183199366510307,0
TX000117,AC00282,300.08,2023-10-09 17:02:43,Austin,47.0,1.0,13546.75,2024-11-04 08:12:18,6.0,391.6316550925926,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.30550690100003014,1.723635479389941,0
TX000118,AC00498,56.97999999999999,2024-01-01 16:34:10,Oklahoma City,122.0,2.0,5688.37,2024-11-04 08:07:42,8.0,307.64828703703705,1.0,0.0,0.0,1,False,Not Fraud,-1,Fraud,Fraud,-1.1308564244770596,-1.1594287347711862,1
TX000119,AC00085,407.65,2023-07-07 16:11:38,Boston,62.0,1.0,8346.64,2024-11-04 08:06:30,6.0,485.6631018518519,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4004777307771619,1.7027753241618837,0
TX000120,AC00092,115.82999999999996,2023-05-22 17:09:52,Fresno,167.0,1.0,6481.04,2024-11-04 08:10:02,8.0,531.6251157407407,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6858615654767446,-0.401410420791202,2
TX000121,AC00295,53.56999999999999,2023-08-16 16:17:12,Houston,121.0,1.0,1651.33,2024-11-04 08:08:43,6.0,445.660775462963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2216626219916074,-1.203563015468038,1
TX000122,AC00358,63.34,2023-11-17 16:02:02,Detroit,165.0,1.0,11174.94,2024-11-04 08:10:13,8.0,352.67234953703706,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.34987931024575686,1.7447167938170804,0
TX000123,AC00311,317.87,2023-05-22 17:29:35,Detroit,91.0,1.0,145.5,2024-11-04 08:11:32,6.0,531.6124652777778,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5010472597900557,1.6876698428938512,0
TX000124,AC00066,331.65,2023-08-25 17:26:07,Portland,61.0,1.0,4172.57,2024-11-04 08:11:00,4.0,436.61450231481484,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.48896701299325784,1.6797871807506541,0
TX000125,AC00340,5.0400000000000205,2023-11-27 16:38:34,Washington,41.0,1.0,5558.36,2024-11-04 08:10:48,3.0,342.64738425925924,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1729068856156255,-1.2130487424145346,1
TX000126,AC00284,214.54,2023-08-04 17:46:44,Detroit,247.0,1.0,11151.53,2024-11-04 08:11:56,8.0,457.60083333333336,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4729553536431679,1.7281776097946773,0
TX000127,AC00208,598.81,2023-09-04 16:48:35,Philadelphia,158.0,1.0,1415.52,2024-11-04 08:10:13,4.0,426.64002314814815,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4167637622824398,-0.4836438649979519,2
TX000128,AC00176,841.28,2023-08-09 17:34:26,Tucson,80.0,1.0,1103.6400000000008,2024-11-04 08:09:58,8.0,452.60800925925923,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.528682458807377,1.6725987418239554,0
TX000129,AC00053,38.14999999999998,2023-09-07 16:07:40,Mesa,108.0,1.0,303.6800000000003,2024-11-04 08:07:42,7.0,423.6666898148148,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.42814383408603085,1.715697664976148,0
TX000130,AC00320,1036.66,2023-07-11 16:39:53,San Antonio,144.0,1.0,5541.57,2024-11-04 08:09:24,5.0,481.6454976851852,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.41386373258895,-0.4943222728003118,2
TX000131,AC00382,124.72,2023-07-03 17:14:07,Oklahoma City,105.0,1.0,6309.8,2024-11-04 08:07:25,6.0,489.6203472222222,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6895489235056897,-0.4165384692689387,2
TX000132,AC00384,302.45,2023-09-25 17:13:36,San Antonio,40.000000000000014,1.0,5133.61,2024-11-04 08:11:55,7.0,405.6238310185185,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7417128105450892,-0.4178142904270412,2
TX000133,AC00203,208.04,2023-11-20 17:10:02,Louisville,273.0,1.0,9344.98,2024-11-04 08:08:45,6.0,349.6241087962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.580796908606496,1.7039557459483612,0
TX000134,AC00498,5.769999999999982,2023-11-17 17:27:07,Los Angeles,254.0,1.0,1117.9700000000003,2024-11-04 08:10:53,8.0,352.6137268518519,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.555749879830949,-0.41257780263191274,2
TX000135,AC00349,381.33,2023-08-21 16:46:05,Albuquerque,75.0,1.0,11835.35,2024-11-04 08:09:32,6.0,440.6412847222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1316798701608537,-1.1992411193970545,1
TX000136,AC00177,16.160000000000025,2023-10-16 16:59:36,Milwaukee,124.0,1.0,14401.17,2024-11-04 08:11:59,9.0,384.633599537037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-0.9891348798614097,-1.1432996010898464,1
TX000137,AC00284,486.08,2023-06-20 17:21:50,Oklahoma City,68.0,1.0,1748.69,2024-11-04 08:07:03,8.0,502.6147337962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4330534140820392,1.6998670226015467,0
TX000138,AC00272,336.39,2023-01-16 16:53:38,San Antonio,18.0,1.0,1000.46,2024-11-04 08:09:57,8.0,657.6363310185185,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7452916140074748,-0.4190674679749532,2
TX000139,AC00405,997.4300000000001,2023-11-22 16:07:19,Seattle,118.0,1.0,6810.05,2024-11-04 08:08:25,6.0,347.66743055555554,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6041355259617264,1.6538110151467278,0
TX000140,AC00385,234.57,2023-09-01 16:09:08,Chicago,120.0,1.0,263.97999999999956,2024-11-04 08:08:47,7.0,429.6664236111111,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4835737869290807,1.7009799294251324,0
TX000141,AC00403,6.0,2023-10-23 18:38:15,Chicago,246.0,1.0,5442.76,2024-11-04 08:09:43,8.0,377.5635185185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.48849674551213124,1.7294173258384593,0
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Detroit,20.999999999999986,1.0,2037.85,2024-11-04 08:10:34,7.0,377.63890046296297,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2880285810549892,-1.2560017765601061,1
TX000143,AC00163,227.14,2023-07-03 17:42:08,Charlotte,294.0,1.0,341.9399999999996,2024-11-04 08:11:34,2.0,489.60377314814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.5862272603258694,-1.2683454212956482,1
TX000144,AC00108,233.74,2023-10-24 16:41:00,Oklahoma City,17.0,1.0,1066.5900000000001,2024-11-04 08:11:17,6.0,376.6460300925926,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.39148528388028664,1.70104902940795,0
TX000145,AC00397,113.01999999999998,2023-09-25 16:54:22,Jacksonville,166.0,1.0,6077.96,2024-11-04 08:07:21,7.0,405.6340162037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6526736836759985,-0.41136863761597997,2
TX000146,AC00434,45.849999999999994,2023-02-16 17:57:10,Los Angeles,92.0,1.0,1659.15,2024-11-04 08:07:24,7.0,626.5904398148148,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1572745171514631,-1.1916428747890806,1
TX000147,AC00385,973.3900000000001,2023-08-30 17:23:20,Sacramento,296.0,1.0,2042.2200000000003,2024-11-04 08:11:44,7.0,431.61694444444447,0.0,1.0,0.0,2,False,Not Fraud,-1,Fraud,Fraud,1.282987640883423,-0.49049272735529,2
TX000148,AC00161,514.95,2023-04-13 18:37:48,New York,142.0,5.0,421.9300000000003,2024-11-04 08:10:01,4.0,570.5640393518519,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.7041262295508657,1.7178245565095465,0
TX000149,AC00333,415.5,2023-07-28 16:29:23,Memphis,141.0,1.0,10113.66,2024-11-04 08:10:23,3.0,464.6534722222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3220879422633331,-1.2382636728902359,1
TX000150,AC00279,265.76,2023-02-06 17:48:55,Philadelphia,92.0,1.0,4446.17,2024-11-04 08:12:18,9.0,636.5995717592592,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3533999465403516,1.7292099319427587,0
TX000151,AC00072,69.4,2023-07-24 18:08:43,Virginia Beach,113.0,1.0,6452.77,2024-11-04 08:09:04,4.0,468.5835763888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.46641856818340544,1.6997962971611675,0
TX000152,AC00242,332.93,2023-11-20 16:29:48,Albuquerque,293.0,1.0,2788.2,2024-11-04 08:08:14,9.0,349.6516898148148,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4915219221192153,-0.4250909120974954,2
TX000153,AC00303,267.9,2023-10-09 16:52:47,San Antonio,160.0,1.0,596.1599999999999,2024-11-04 08:08:34,6.0,391.63596064814817,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5619400415743463,1.687275934724505,0
TX000154,AC00442,496.03,2023-11-03 16:45:52,San Francisco,265.0,1.0,12904.66,2024-11-04 08:09:41,9.0,366.64153935185186,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5958580827873314,-0.41068408012316776,2
TX000155,AC00087,376.26,2023-02-15 16:41:11,Tucson,245.0,1.0,9062.4,2024-11-04 08:09:58,9.0,627.6449884259259,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2564882572874259,-1.189794028972279,1
TX000156,AC00174,83.01999999999998,2023-09-04 17:59:51,Seattle,171.0,1.0,9009.56,2024-11-04 08:11:01,4.0,426.59108796296294,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5061667123341173,1.7006967884875723,0
TX000157,AC00421,93.25999999999999,2023-07-27 16:22:52,New York,72.0,1.0,1152.1999999999998,2024-11-04 08:12:04,3.0,465.6591666666667,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5133213878179218,1.6793095749360594,0
TX000158,AC00111,803.37,2023-04-17 16:08:34,Memphis,129.0,1.0,12168.37,2024-11-04 08:08:40,7.0,566.6667361111112,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.611953635957329,-0.442738327637006,2
TX000159,AC00275,35.75999999999999,2023-09-19 17:38:18,Charlotte,122.0,1.0,611.8599999999997,2024-11-04 08:11:40,9.0,411.6065046296296,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7205678205565003,-0.39711148907525157,2
TX000160,AC00492,28.53000000000003,2023-05-31 16:37:39,Washington,99.0,1.0,8670.53,2024-11-04 08:06:30,5.0,522.6450347222222,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.38798224753943894,1.7181658325650082,0
TX000161,AC00380,139.53,2023-10-09 17:20:09,Louisville,177.0,1.0,10098.86,2024-11-04 08:07:31,6.0,391.6162268518519,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4520046031320996,1.7174270289934175,0
TX000162,AC00227,307.57,2023-01-09 16:12:01,Detroit,285.0,1.0,5307.74,2024-11-04 08:06:33,5.0,664.6628703703703,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4103127562245006,-0.45391701243855853,2
TX000163,AC00257,60.650000000000006,2023-05-26 18:15:08,Tucson,53.0,1.0,1047.2799999999993,2024-11-04 08:09:22,11.0,527.5793287037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8574246628924043,-0.3743182694580083,2
TX000164,AC00062,74.86000000000001,2023-08-14 17:43:17,Nashville,125.0,1.0,6921.48,2024-11-04 08:07:39,3.0,447.6002546296296,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5927900738573582,-0.44087433396599296,2
TX000165,AC00383,117.97,2023-11-24 18:51:32,Kansas City,137.0,1.0,1475.46,2024-11-04 08:09:21,4.0,345.5540393518518,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5427946270027493,-0.44830394586033234,2
TX000166,AC00182,231.91,2023-01-31 18:31:22,Memphis,165.0,1.0,112.76000000000022,2024-11-04 08:12:15,8.0,642.5700578703704,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2634766110752222,-1.2042868108422367,1
TX000167,AC00478,126.20999999999998,2023-02-14 16:07:01,Baltimore,268.0,1.0,5669.66,2024-11-04 08:08:42,7.0,628.6678356481482,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5326883001391702,-0.4205810749167092,2
TX000168,AC00332,506.28,2023-05-02 17:03:29,Chicago,162.0,2.0,1309.9499999999998,2024-11-04 08:09:09,8.0,551.6289351851852,0.0,0.0,1.0,0,False,Not Fraud,-1,Fraud,Fraud,-0.5576472355951182,1.7070491627820863,0
TX000169,AC00202,304.35,2023-12-04 17:07:34,Houston,36.0,1.0,4057.1,2024-11-04 08:08:45,12.0,335.6258217592593,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8871748580200571,-0.3738065695556815,2
TX000170,AC00331,281.85,2023-05-16 17:26:37,Detroit,109.0,1.0,1585.98,2024-11-04 08:07:38,7.0,537.6118171296297,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2270018357632757,-1.2095717781793958,1
TX000171,AC00474,777.88,2023-03-20 16:58:12,Houston,17.0,1.0,6825.55,2024-11-04 08:09:15,3.0,594.6326736111112,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5618573854739577,-0.4825999621955694,2
TX000172,AC00268,119.18,2023-08-25 18:01:38,Los Angeles,96.0,1.0,5516.5,2024-11-04 08:07:34,4.0,436.5874537037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6310362524970745,-0.435927406794734,2
TX000173,AC00247,177.19,2023-05-15 17:25:28,Chicago,43.0,1.0,5343.3,2024-11-04 08:06:30,7.0,538.6118287037037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.33197751247773605,1.7224925719314912,0
TX000174,AC00298,260.88,2023-05-29 16:50:10,Denver,36.0,1.0,903.0500000000002,2024-11-04 08:06:52,7.0,524.6365972222222,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7097977443180499,-0.4245768876813067,2
TX000175,AC00106,169.47,2023-03-22 16:10:14,Chicago,19.0,1.0,1806.1599999999999,2024-11-04 08:07:37,6.0,592.6648495370371,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.37214551650477506,1.7071500930102446,0
TX000176,AC00035,73.23000000000002,2023-05-19 16:52:53,Portland,14.0,1.0,787.7399999999998,2024-11-04 08:11:12,9.0,534.6377199074074,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.833944641883671,-0.39156491161143264,2
TX000177,AC00363,1362.55,2023-02-10 18:07:07,El Paso,106.0,1.0,2429.68,2024-11-04 08:11:05,12.0,632.586087962963,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.2913520359693988,-1.236700690546373,1
TX000178,AC00273,792.57,2023-05-22 16:22:36,Baltimore,164.0,1.0,770.3699999999999,2024-11-04 08:10:39,4.0,531.6583680555556,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4968190690189973,-1.2790601954838305,1
TX000179,AC00156,237.06,2023-12-18 16:47:17,Phoenix,46.0,1.0,1182.7700000000004,2024-11-04 08:07:50,5.0,321.63927083333334,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.45361452638225447,1.6897291847125084,0
TX000180,AC00010,34.170000000000016,2023-11-21 16:57:43,Philadelphia,54.0,1.0,726.5500000000002,2024-11-04 08:06:29,7.0,348.63108796296297,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3630530295360432,1.7208512191291148,0
TX000181,AC00036,740.25,2023-07-19 17:03:58,Philadelphia,123.0,1.0,14464.3,2024-11-04 08:08:27,5.0,473.6281134259259,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5038828551211477,1.680218590327388,0
TX000182,AC00149,453.54,2023-04-19 16:36:03,Albuquerque,82.0,1.0,12046.3,2024-11-04 08:12:06,6.0,564.6500347222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1525124572462528,-1.204306603244534,1
TX000183,AC00225,300.47,2023-11-13 16:11:52,Jacksonville,100.0,1.0,7885.64,2024-11-04 08:08:00,11.0,356.66398148148147,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8275001690316917,-0.37839379236623183,2
TX000184,AC00077,110.92999999999998,2023-04-07 16:38:15,Virginia Beach,201.0,1.0,1952.35,2024-11-04 08:10:53,6.0,576.6476620370371,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.53976555757073,-0.4327294055318457,2
TX000185,AC00440,201.69,2023-01-03 16:46:36,Las Vegas,299.0,1.0,7328.52,2024-11-04 08:10:16,1.0,670.6414351851852,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.5423385536167278,-1.259746429873696,1
TX000186,AC00321,399.21,2023-01-30 16:15:49,Portland,109.0,1.0,3210.39,2024-11-04 08:08:21,2.0,643.6614814814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3875280307353397,-1.2603579414406547,1
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Jacksonville,57.0,1.0,5726.2,2024-11-04 08:06:44,4.0,424.6407638888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6188539799548385,1.6339704996711675,0
TX000188,AC00258,630.36,2023-03-02 16:11:53,Mesa,52.0,1.0,1363.65,2024-11-04 08:12:15,7.0,612.6669212962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.240374226666643,-1.230419514670007,1
TX000189,AC00132,10.939999999999998,2023-10-23 17:24:07,Philadelphia,245.0,1.0,1241.9899999999998,2024-11-04 08:11:53,4.0,377.6165046296296,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4153079432946614,-1.229002564376147,1
TX000190,AC00113,215.9,2023-01-04 16:02:09,Los Angeles,235.0,1.0,7873.28,2024-11-04 08:10:23,4.0,669.6723842592593,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3769885023145936,-1.2270288618363332,1
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Washington,165.0,1.0,5674.32,2024-11-04 08:06:50,8.0,482.59550925925925,0.0,1.0,0.0,2,True,Fraud,2,Suspicious 2,Not Fraud,1.4018254610052951,-0.49472254640980656,2
TX000192,AC00099,226.37,2023-09-18 17:07:08,Louisville,141.0,1.0,9840.04,2024-11-04 08:09:56,4.0,412.62694444444446,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6046514882806475,-0.436488624748088,2
TX000193,AC00265,444.89,2023-09-11 16:27:39,Las Vegas,101.0,1.0,10328.23,2024-11-04 08:11:50,9.0,419.65568287037036,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7606160470634076,-0.40138787128156467,2
TX000194,AC00047,280.57,2023-01-27 17:35:05,Virginia Beach,24.0,1.0,293.2399999999998,2024-11-04 08:10:24,4.0,646.6078587962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4786096009711128,1.6768884429902555,0
TX000195,AC00005,488.54,2023-07-03 17:47:49,Jacksonville,132.0,1.0,7486.63,2024-11-04 08:07:26,9.0,489.59695601851854,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6867112790888559,-0.4133646786610085,2
TX000196,AC00363,3.3000000000000114,2023-03-27 16:42:16,Los Angeles,131.0,1.0,11385.37,2024-11-04 08:10:11,12.0,587.644386574074,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.9243049456152126,-0.34227994504283754,2
TX000197,AC00426,199.39,2023-08-21 16:16:22,Colorado Springs,165.0,1.0,7264.79,2024-11-04 08:09:06,6.0,440.6616203703704,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6175142601317845,-0.4238312201783137,2
TX000198,AC00107,20.360000000000014,2023-07-24 17:02:18,Tucson,75.0,1.0,2762.48,2024-11-04 08:11:15,5.0,468.63121527777776,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.676441678095206,-0.42470280096142154,2
TX000199,AC00237,113.63999999999999,2023-10-24 17:09:41,Detroit,32.0,1.0,6675.03,2024-11-04 08:07:55,5.0,376.62377314814813,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.35326278113018533,1.7123160317532882,0
TX000200,AC00358,493.11,2023-07-31 16:25:26,Colorado Springs,236.0,1.0,7432.99,2024-11-04 08:08:01,8.0,461.6545717592593,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5395448723967688,-0.4305593431833512,2
TX000201,AC00113,307.41,2023-06-12 17:32:52,Los Angeles,14.0,1.0,1057.0000000000005,2024-11-04 08:09:48,4.0,510.60898148148146,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2247615409876682,-1.2336175554269637,1
TX000202,AC00010,11.180000000000007,2023-11-30 16:52:42,Atlanta,161.0,1.0,5956.89,2024-11-04 08:10:20,7.0,339.63724537037035,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.42067540868391756,1.7270930314514819,0
TX000203,AC00499,313.82,2023-11-15 18:57:38,Tucson,151.0,1.0,7261.59,2024-11-04 08:08:42,7.0,354.54935185185184,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6392402166312814,-0.42157300199385267,2
TX000204,AC00380,51.0,2023-01-30 16:00:38,Seattle,107.0,1.0,4943.16,2024-11-04 08:08:23,6.0,643.6720486111111,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6884074695733062,-0.41473520034964795,2
TX000205,AC00452,140.98,2023-05-25 16:34:22,Memphis,100.0,1.0,8127.48,2024-11-04 08:12:13,7.0,528.6512847222223,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7416201683093742,-0.4037604060450538,2
TX000206,AC00020,288.04,2023-08-24 16:47:21,Denver,63.0,1.0,1748.02,2024-11-04 08:10:00,9.0,437.6407291666667,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1145314308953844,-1.1877642296933535,1
